local_student_id	site_id	grading_period_name	academic_year	local_section_id	school_course_id	corrected_grade	max_credits	credits_received	is_final?	is_repeat?	session_type_id
30560	1	Final Grade	2018	79867	A300	A	1	1	1	0	1
30560	1	Final Grade	2018	79901	B300	A+	1	1	1	0	1
30560	1	Final Grade	2018	2018RAINI191ExpedAMRie	I191	P	1	1	1	0	1
30560	1	Final Grade	2018	2018RAINI136ExpedPMThi	I136	P	1	1	1	0	1
30563	1	Final Grade	2018	79856	B300	B	1	1	1	0	1
30563	1	Final Grade	2018	79861	D200	A-	1	1	1	0	1
30563	1	Final Grade	2018	79875	C320	A-	1	1	1	0	1
30563	1	Final Grade	2018	79906	A300	A-	1	1	1	0	1
30563	1	Final Grade	2018	2018RAINI165ExpedPMJoh	I267	P	1	1	1	0	1
30563	1	Final Grade	2018	2018RAINI136ExpedAMThi	I136	P	1	1	1	0	1
30566	1	Final Grade	2018	79822	E300	B+	1	1	1	0	1
30566	1	Final Grade	2018	79861	D200	A-	1	1	1	0	1
30566	1	Final Grade	2018	79875	C320	B	1	1	1	0	1
30566	1	Final Grade	2018	79901	B300	B	1	1	1	0	1
30566	1	Final Grade	2018	79906	A300	B	1	1	1	0	1
30566	1	Final Grade	2018	2018RAINI191ExpedAMRie	I191	P	1	1	1	0	1
30566	1	Final Grade	2018	2018RAINI136ExpedPMThi	I136	P	1	1	1	0	1
30568	1	Final Grade	2018	79822	E300	B+	1	1	1	0	1
30568	1	Final Grade	2018	79867	A300	B	1	1	1	0	1
30568	1	Final Grade	2018	79875	C320	A-	1	1	1	0	1
30568	1	Final Grade	2018	79903	B300	B	1	1	1	0	1
30568	1	Final Grade	2018	79981	D200	A-	1	1	1	0	1
30568	1	Final Grade	2018	2018RAINI191ExpedAMRie	I191	P	1	1	1	0	1
30568	1	Final Grade	2018	2018RAINI136ExpedPMBet	I136	P	1	1	1	0	1
30569	1	Final Grade	2018	79856	B300	B	1	1	1	0	1
30569	1	Final Grade	2018	79867	A300	A	1	1	1	0	1
30569	1	Final Grade	2018	79892	C320	B	1	1	1	0	1
30569	1	Final Grade	2018	79899	E300	A-	1	1	1	0	1
30569	1	Final Grade	2018	79981	D200	B	1	1	1	0	1
30569	1	Final Grade	2018	2018RAINI165ExpedPMJoh	I267	P	1	1	1	0	1
30569	1	Final Grade	2018	2018RAINI136ExpedAMBet	I136	P	1	1	1	0	1
30570	1	Final Grade	2018	79822	E300	B+	1	1	1	0	1
30570	1	Final Grade	2018	79871	C320	B	1	1	1	0	1
30570	1	Final Grade	2018	79884	A300	B-	1	1	1	0	1
30570	1	Final Grade	2018	79903	B300	B-	1	1	1	0	1
30570	1	Final Grade	2018	2018RAING102ExpedAMThi	G102	A-	1	1	1	0	1
30570	1	Final Grade	2018	2018RAINI136ExpedPMThi	I136	P	1	1	1	0	1
30571	1	Final Grade	2018	79820	A300	A+	1	1	1	0	1
30571	1	Final Grade	2018	79821	E300	A	1	1	1	0	1
30571	1	Final Grade	2018	79835	C320	A+	1	1	1	0	1
30571	1	Final Grade	2018	79838	B300	A	1	1	1	0	1
30571	1	Final Grade	2018	79842	D200	A	1	1	1	0	1
30571	1	Final Grade	2018	2018RAINI136ExpedAMBet	I136	P	1	1	1	0	1
30571	1	Final Grade	2018	83065	I1103	P	1	1	1	0	1
30574	1	Final Grade	2018	79825	E400	A-	1	1	1	0	1
30574	1	Final Grade	2018	79861	D200	B	1	1	1	0	1
30574	1	Final Grade	2018	79867	A300	B+	1	1	1	0	1
30574	1	Final Grade	2018	79871	C320	A	1	1	1	0	1
30574	1	Final Grade	2018	79901	B300	B+	1	1	1	0	1
30574	1	Final Grade	2018	2018RAINI136ExpedPMBet	I136	P	1	1	1	0	1
30574	1	Final Grade	2018	2018RAING102ExpedAMThi	G102	A-	1	1	1	0	1
30575	1	Final Grade	2018	79819	A400	B	1	1	1	0	1
30575	1	Final Grade	2018	79822	E300	A	1	1	1	0	1
30575	1	Final Grade	2018	79841	C400	B	1	1	1	0	1
30575	1	Final Grade	2018	79881	B400	A-	1	1	1	0	1
30575	1	Final Grade	2018	79904	D430	B	1	1	1	0	1
30575	1	Final Grade	2018	2018RAINI139ExpedAMWit	I139	P	1	1	1	0	1
30577	1	Final Grade	2018	79821	E300	A+	1	1	1	0	1
30577	1	Final Grade	2018	79841	C400	A	1	1	1	0	1
30577	1	Final Grade	2018	79856	B300	A	1	1	1	0	1
30577	1	Final Grade	2018	79867	A300	A+	1	1	1	0	1
30577	1	Final Grade	2018	79981	D200	A+	1	1	1	0	1
30577	1	Final Grade	2018	2018RAINF512ExpedAMCal	F512	A+	1	1	1	0	1
30577	1	Final Grade	2018	2018RAINI136ExpedPMThi	I136	P	1	1	1	0	1
30578	1	Final Grade	2018	79835	C320	C+	1	1	1	0	1
30578	1	Final Grade	2018	79838	B300	B-	1	1	1	0	1
30578	1	Final Grade	2018	79861	D200	B+	1	1	1	0	1
30578	1	Final Grade	2018	79899	E300	B	1	1	1	0	1
30578	1	Final Grade	2018	79906	A300	B-	1	1	1	0	1
30578	1	Final Grade	2018	2018RAINF512ExpedAMCal	F512	A-	1	1	1	0	1
30578	1	Final Grade	2018	2018RAINI136ExpedPMThi	I136	P	1	1	1	0	1
30579	1	Final Grade	2018	79821	E300	A-	1	1	1	0	1
30579	1	Final Grade	2018	79827	D200	A-	1	1	1	0	1
30579	1	Final Grade	2018	79867	A300	A-	1	1	1	0	1
30579	1	Final Grade	2018	79875	C320	A-	1	1	1	0	1
30579	1	Final Grade	2018	79901	B300	B-	1	1	1	0	1
30579	1	Final Grade	2018	2018RAINI136ExpedPMBet	I136	P	1	1	1	0	1
30579	1	Final Grade	2018	2018RAING102ExpedAMThi	G102	A+	1	1	1	0	1
30580	1	Final Grade	2018	79835	C320	A	1	1	1	0	1
30580	1	Final Grade	2018	79842	D200	A	1	1	1	0	1
30580	1	Final Grade	2018	79854	E200	A-	1	1	1	0	1
30580	1	Final Grade	2018	79856	B300	A	1	1	1	0	1
30580	1	Final Grade	2018	79867	A300	A	1	1	1	0	1
30580	1	Final Grade	2018	2018RAINI191ExpedAMRie	I191	P	1	1	1	0	1
30580	1	Final Grade	2018	2018RAINI136ExpedPMBet	I136	P	1	1	1	0	1
30581	1	Final Grade	2018	79820	A300	A-	1	1	1	0	1
30581	1	Final Grade	2018	79821	E300	A-	1	1	1	0	1
30581	1	Final Grade	2018	79838	B300	A	1	1	1	0	1
30581	1	Final Grade	2018	79842	D200	A	1	1	1	0	1
30581	1	Final Grade	2018	79871	C320	A	1	1	1	0	1
30581	1	Final Grade	2018	2018RAINI136ExpedAMBet	I136	P	1	1	1	0	1
30581	1	Final Grade	2018	83065	I1103	P	1	1	1	0	1
30582	1	Final Grade	2018	79856	B300	A-	1	1	1	0	1
30582	1	Final Grade	2018	79861	D200	A	1	1	1	0	1
30582	1	Final Grade	2018	79867	A300	B	1	1	1	0	1
30582	1	Final Grade	2018	79891	C400	B	1	1	1	0	1
30582	1	Final Grade	2018	79899	E300	B+	1	1	1	0	1
30582	1	Final Grade	2018	2018RAINI136ExpedPMBet	I136	P	1	1	1	0	1
30582	1	Final Grade	2018	83064	I1103	P	1	1	1	0	1
30584	1	Final Grade	2018	79822	E300	A-	1	1	1	0	1
30584	1	Final Grade	2018	79842	D200	A	1	1	1	0	1
30584	1	Final Grade	2018	79867	A300	A	1	1	1	0	1
30584	1	Final Grade	2018	79892	C320	A	1	1	1	0	1
30584	1	Final Grade	2018	79901	B300	A	1	1	1	0	1
30584	1	Final Grade	2018	2018RAINI136ExpedPMBet	I136	P	1	1	1	0	1
30584	1	Final Grade	2018	2018RAING102ExpedAMThi	G102	A+	1	1	1	0	1
30585	1	Final Grade	2018	79864	A400	B	1	1	1	0	1
30585	1	Final Grade	2018	79878	C420	A-	1	1	1	0	1
30585	1	Final Grade	2018	79890	B400	A-	1	1	1	0	1
30585	1	Final Grade	2018	79891	C400	A-	1	1	1	0	1
30585	1	Final Grade	2018	79904	D430	B-	1	1	1	0	1
30585	1	Final Grade	2018	2018RAINI106ExpedAMWit	I106	P	1	1	1	0	1
30586	1	Final Grade	2018	79820	A300	B-	1	1	1	0	1
30586	1	Final Grade	2018	79854	E200	I	1	0	1	0	1
30586	1	Final Grade	2018	79902	C220	C	1	1	1	0	1
30586	1	Final Grade	2018	79903	B300	B	1	1	1	0	1
30586	1	Final Grade	2018	2018RAINI165ExpedPMJoh	I267	P	1	1	1	0	1
30586	1	Final Grade	2018	2018RAINI136ExpedAMThi	I136	P	1	1	1	0	1
30587	1	Final Grade	2018	79820	A300	B	1	1	1	0	1
30587	1	Final Grade	2018	79821	E300	A-	1	1	1	0	1
30587	1	Final Grade	2018	79838	B300	B-	1	1	1	0	1
30587	1	Final Grade	2018	79875	C320	B	1	1	1	0	1
30587	1	Final Grade	2018	79981	D200	B	1	1	1	0	1
30587	1	Final Grade	2018	2018RAINI136ExpedAMThi	I136	P	1	1	1	0	1
30587	1	Final Grade	2018	83065	I1103	P	1	1	1	0	1
30588	1	Final Grade	2018	79821	E300	A-	1	1	1	0	1
30588	1	Final Grade	2018	79827	D200	A-	1	1	1	0	1
30588	1	Final Grade	2018	79871	C320	A-	1	1	1	0	1
30588	1	Final Grade	2018	79884	A300	B	1	1	1	0	1
30588	1	Final Grade	2018	79901	B300	A-	1	1	1	0	1
30588	1	Final Grade	2018	2018RAINF503ExpedPMRom	F503	A+	1	1	1	0	1
30588	1	Final Grade	2018	2018RAINI136ExpedAMThi	I136	P	1	1	1	0	1
30593	1	Final Grade	2018	79825	E400	B	1	1	1	0	1
30593	1	Final Grade	2018	79835	C320	A-	1	1	1	0	1
30593	1	Final Grade	2018	79838	B300	B	1	1	1	0	1
30593	1	Final Grade	2018	79842	D200	B-	1	1	1	0	1
30593	1	Final Grade	2018	79906	A300	B-	1	1	1	0	1
30593	1	Final Grade	2018	2018RAINI136ExpedPMThi	I136	P	1	1	1	0	1
30593	1	Final Grade	2018	83064	I1103	P	1	1	1	0	1
30596	1	Final Grade	2018	79821	E300	A+	1	1	1	0	1
30596	1	Final Grade	2018	79827	D200	A+	1	1	1	0	1
30596	1	Final Grade	2018	79871	C320	A	1	1	1	0	1
30596	1	Final Grade	2018	79884	A300	A	1	1	1	0	1
30596	1	Final Grade	2018	79901	B300	A	1	1	1	0	1
30596	1	Final Grade	2018	2018RAINI136ExpedPMBet	I136	P	1	1	1	0	1
30596	1	Final Grade	2018	83064	I1103	P	1	1	1	0	1
30597	1	Final Grade	2018	79827	D200	A-	1	1	1	0	1
30597	1	Final Grade	2018	79835	C320	A-	1	1	1	0	1
30597	1	Final Grade	2018	79867	A300	A	1	1	1	0	1
30597	1	Final Grade	2018	79899	E300	B+	1	1	1	0	1
30597	1	Final Grade	2018	79903	B300	B+	1	1	1	0	1
30597	1	Final Grade	2018	2018RAINI165ExpedPMJoh	I267	P	1	1	1	0	1
30597	1	Final Grade	2018	2018RAINI136ExpedAMThi	I136	P	1	1	1	0	1
30599	1	Final Grade	2018	79856	B300	I	1	0	1	0	1
30599	1	Final Grade	2018	79860	E200	I	1	0	1	0	1
30599	1	Final Grade	2018	79867	A300	C+	1	1	1	0	1
30599	1	Final Grade	2018	79875	C320	C	1	1	1	0	1
30599	1	Final Grade	2018	79981	D200	I	1	0	1	0	1
30599	1	Final Grade	2018	2018RAINI165ExpedPMJoh	I267	P	1	1	1	0	1
30599	1	Final Grade	2018	2018RAINI136ExpedAMThi	I136	P	1	1	1	0	1
30601	1	Final Grade	2018	79825	E400	B	1	1	1	0	1
30601	1	Final Grade	2018	79835	C320	B	1	1	1	0	1
30601	1	Final Grade	2018	79842	D200	B-	1	1	1	0	1
30601	1	Final Grade	2018	79903	B300	B-	1	1	1	0	1
30601	1	Final Grade	2018	79906	A300	B-	1	1	1	0	1
30601	1	Final Grade	2018	2018RAINI136ExpedPMBet	I136	P	1	1	1	0	1
30601	1	Final Grade	2018	2018RAINF512ExpedAMCal	F512	C-	1	1	1	0	1
30602	1	Final Grade	2018	79827	D200	A-	1	1	1	0	1
30602	1	Final Grade	2018	79835	C320	A	1	1	1	0	1
30602	1	Final Grade	2018	79867	A300	A	1	1	1	0	1
30602	1	Final Grade	2018	79899	E300	B+	1	1	1	0	1
30602	1	Final Grade	2018	79903	B300	A-	1	1	1	0	1
30602	1	Final Grade	2018	2018RAINI106ExpedAMWit	I106	P	1	1	1	0	1
30603	1	Final Grade	2018	79820	A300	B-	1	1	1	0	1
30603	1	Final Grade	2018	79821	E300	B-	1	1	1	0	1
30603	1	Final Grade	2018	79842	D200	B-	1	1	1	0	1
30603	1	Final Grade	2018	79871	C320	B+	1	1	1	0	1
30603	1	Final Grade	2018	79901	B300	B	1	1	1	0	1
30603	1	Final Grade	2018	2018RAINI165ExpedPMJoh	I267	P	1	1	1	0	1
30603	1	Final Grade	2018	2018RAINI136ExpedAMThi	I136	P	1	1	1	0	1
30604	1	Final Grade	2018	79819	A400	B-	1	1	1	0	1
30604	1	Final Grade	2018	79824	C420	B	1	1	1	0	1
30604	1	Final Grade	2018	79881	B400	A+	1	1	1	0	1
30604	1	Final Grade	2018	79888	D430	A-	1	1	1	0	1
30604	1	Final Grade	2018	2018RAINI139ExpedAMWit	I139	P	1	1	1	0	1
30605	1	Final Grade	2018	79856	B300	A	1	1	1	0	1
30605	1	Final Grade	2018	79884	A300	A+	1	1	1	0	1
30605	1	Final Grade	2018	79892	C320	A	1	1	1	0	1
30605	1	Final Grade	2018	79898	E400	A	1	1	1	0	1
30605	1	Final Grade	2018	79981	D200	A	1	1	1	0	1
30605	1	Final Grade	2018	2018RAINI136ExpedPMBet	I136	P	1	1	1	0	1
30605	1	Final Grade	2018	2018RAINI267ExpedAMJoh	I267	P	1	1	1	0	1
30606	1	Final Grade	2018	79827	D200	B	1	1	1	0	1
30606	1	Final Grade	2018	79871	C320	B	1	1	1	0	1
30606	1	Final Grade	2018	79884	A300	B	1	1	1	0	1
30606	1	Final Grade	2018	79903	B300	B	1	1	1	0	1
30606	1	Final Grade	2018	2018RAINI136ExpedPMThi	I136	P	1	1	1	0	1
30606	1	Final Grade	2018	83064	I1103	P	1	1	1	0	1
30607	1	Final Grade	2018	79827	D200	A+	1	1	1	0	1
30607	1	Final Grade	2018	79835	C320	A+	1	1	1	0	1
30607	1	Final Grade	2018	79898	E400	A+	1	1	1	0	1
30607	1	Final Grade	2018	79903	B300	A	1	1	1	0	1
30607	1	Final Grade	2018	79906	A300	A+	1	1	1	0	1
30607	1	Final Grade	2018	2018RAINI165ExpedPMJoh	I267	P	1	1	1	0	1
30607	1	Final Grade	2018	2018RAINI136ExpedAMBet	I136	P	1	1	1	0	1
30608	1	Final Grade	2018	79825	E400	B	1	1	1	0	1
30608	1	Final Grade	2018	79838	B300	B+	1	1	1	0	1
30608	1	Final Grade	2018	79861	D200	B	1	1	1	0	1
30608	1	Final Grade	2018	79875	C320	B	1	1	1	0	1
30608	1	Final Grade	2018	79906	A300	B	1	1	1	0	1
30608	1	Final Grade	2018	2018RAINI191ExpedAMRie	I191	P	1	1	1	0	1
30608	1	Final Grade	2018	2018RAINI136ExpedPMBet	I136	P	1	1	1	0	1
30609	1	Final Grade	2018	79820	A300	B	1	1	1	0	1
30609	1	Final Grade	2018	79842	D200	B-	1	1	1	0	1
30609	1	Final Grade	2018	79871	C320	A-	1	1	1	0	1
30609	1	Final Grade	2018	79898	E400	B-	1	1	1	0	1
30609	1	Final Grade	2018	79901	B300	B+	1	1	1	0	1
30609	1	Final Grade	2018	2018RAINI307ExpedAMNel	I307	P	1	1	1	0	1
30609	1	Final Grade	2018	2018RAINI136ExpedPMThi	I136	P	1	1	1	0	1
30610	1	Final Grade	2018	79827	D200	B	1	1	1	0	1
30610	1	Final Grade	2018	79875	C320	B+	1	1	1	0	1
30610	1	Final Grade	2018	79903	B300	B+	1	1	1	0	1
30610	1	Final Grade	2018	79906	A300	A-	1	1	1	0	1
30610	1	Final Grade	2018	2018RAINI305ExpedPMThi	I305	P	1	1	1	0	1
30610	1	Final Grade	2018	2018RAINI136ExpedAMBet	I136	P	1	1	1	0	1
30611	1	Final Grade	2018	79822	E300	B	1	1	1	0	1
30611	1	Final Grade	2018	79838	B300	B	1	1	1	0	1
30611	1	Final Grade	2018	79884	A300	A-	1	1	1	0	1
30611	1	Final Grade	2018	79892	C320	B	1	1	1	0	1
30611	1	Final Grade	2018	79981	D200	B	1	1	1	0	1
30611	1	Final Grade	2018	2018RAINI165ExpedPMJoh	I267	P	1	1	1	0	1
30611	1	Final Grade	2018	2018RAINI136ExpedAMThi	I136	P	1	1	1	0	1
30613	1	Final Grade	2018	79835	C320	A	1	1	1	0	1
30613	1	Final Grade	2018	79842	D200	A+	1	1	1	0	1
30613	1	Final Grade	2018	79854	E200	A-	1	1	1	0	1
30613	1	Final Grade	2018	79856	B300	A-	1	1	1	0	1
30613	1	Final Grade	2018	79867	A300	A+	1	1	1	0	1
30613	1	Final Grade	2018	2018RAINF503ExpedPMRom	F503	A	1	1	1	0	1
30613	1	Final Grade	2018	2018RAINI136ExpedAMBet	I136	P	1	1	1	0	1
30614	1	Final Grade	2018	79825	E400	B	1	1	1	0	1
30614	1	Final Grade	2018	79838	B300	B-	1	1	1	0	1
30614	1	Final Grade	2018	79884	A300	B-	1	1	1	0	1
30614	1	Final Grade	2018	79892	C320	B-	1	1	1	0	1
30614	1	Final Grade	2018	79981	D200	B-	1	1	1	0	1
30614	1	Final Grade	2018	2018RAINF503ExpedPMRom	F503	B+	1	1	1	0	1
30614	1	Final Grade	2018	2018RAINI136ExpedAMThi	I136	P	1	1	1	0	1
30615	1	Final Grade	2018	79825	E400	B	1	1	1	0	1
30615	1	Final Grade	2018	79842	D200	C	1	1	1	0	1
30615	1	Final Grade	2018	79867	A300	B-	1	1	1	0	1
30615	1	Final Grade	2018	79871	C320	C	1	1	1	0	1
30615	1	Final Grade	2018	79903	B300	C+	1	1	1	0	1
30615	1	Final Grade	2018	2018RAINI136ExpedAMThi	I136	P	1	1	1	0	1
30615	1	Final Grade	2018	2018RAINF563ExpedPMDeO	G299	C-	1	1	1	0	1
30617	1	Final Grade	2018	79821	E300	A+	1	1	1	0	1
30617	1	Final Grade	2018	79835	C320	A+	1	1	1	0	1
30617	1	Final Grade	2018	79842	D200	A+	1	1	1	0	1
30617	1	Final Grade	2018	79856	B300	A	1	1	1	0	1
30617	1	Final Grade	2018	79906	A300	A	1	1	1	0	1
30617	1	Final Grade	2018	2018RAING102ExpedAMThi	G102	A-	1	1	1	0	1
30617	1	Final Grade	2018	2018RAINI136ExpedPMThi	I136	P	1	1	1	0	1
30618	1	Final Grade	2018	79820	A300	I	1	0	1	0	1
30618	1	Final Grade	2018	79835	C320	C+	1	1	1	0	1
30618	1	Final Grade	2018	79842	D200	I	1	0	1	0	1
30618	1	Final Grade	2018	79854	E200	I	1	0	1	0	1
30618	1	Final Grade	2018	79903	B300	I	1	0	1	0	1
30618	1	Final Grade	2018	2018RAINI136ExpedAMThi	I136	P	1	1	1	0	1
30618	1	Final Grade	2018	2018RAINF562ExpedPMJoh	F562	C-	1	1	1	0	1
30619	1	Final Grade	2018	79821	E300	A+	1	1	1	0	1
30619	1	Final Grade	2018	79842	D200	A+	1	1	1	0	1
30619	1	Final Grade	2018	79856	B300	A+	1	1	1	0	1
30619	1	Final Grade	2018	79867	A300	A+	1	1	1	0	1
30619	1	Final Grade	2018	79891	C400	A	1	1	1	0	1
30619	1	Final Grade	2018	2018RAINF512ExpedAMCal	F512	A+	1	1	1	0	1
30619	1	Final Grade	2018	2018RAINI136ExpedPMThi	I136	P	1	1	1	0	1
30622	1	Final Grade	2018	79835	C320	A	1	1	1	0	1
30622	1	Final Grade	2018	79842	D200	A-	1	1	1	0	1
30622	1	Final Grade	2018	79856	B300	B+	1	1	1	0	1
30622	1	Final Grade	2018	79898	E400	A	1	1	1	0	1
30622	1	Final Grade	2018	79906	A300	B+	1	1	1	0	1
30622	1	Final Grade	2018	2018RAING102ExpedAMThi	G102	A-	1	1	1	0	1
30622	1	Final Grade	2018	2018RAINI136ExpedPMThi	I136	P	1	1	1	0	1
30624	1	Final Grade	2018	79860	E200	B-	1	1	1	0	1
30624	1	Final Grade	2018	79864	A400	C	1	1	1	0	1
30624	1	Final Grade	2018	79870	B400	B	1	1	1	0	1
30624	1	Final Grade	2018	79887	D430	B-	1	1	1	0	1
30624	1	Final Grade	2018	79908	C420	C+	1	1	1	0	1
30624	1	Final Grade	2018	2018RAINI139ExpedAMWit	I139	P	1	1	1	0	1
30628	1	Final Grade	2018	79827	D200	A-	1	1	1	0	1
30628	1	Final Grade	2018	79835	C320	A-	1	1	1	0	1
30628	1	Final Grade	2018	79867	A300	A-	1	1	1	0	1
30628	1	Final Grade	2018	79899	E300	B-	1	1	1	0	1
30628	1	Final Grade	2018	79903	B300	A-	1	1	1	0	1
30628	1	Final Grade	2018	2018RAINI136ExpedAMBet	I136	P	1	1	1	0	1
30628	1	Final Grade	2018	83065	I1103	P	1	1	1	0	1
30631	1	Final Grade	2018	79822	E300	A+	1	1	1	0	1
30631	1	Final Grade	2018	79838	B300	A	1	1	1	0	1
30631	1	Final Grade	2018	79861	D200	A+	1	1	1	0	1
30631	1	Final Grade	2018	79875	C320	A+	1	1	1	0	1
30631	1	Final Grade	2018	79906	A300	A+	1	1	1	0	1
30631	1	Final Grade	2018	2018RAINI136ExpedAMThi	I136	P	1	1	1	0	1
30631	1	Final Grade	2018	2018RAINI305ExpedPMThi	I305	P	1	1	1	0	1
30633	1	Final Grade	2018	79820	A300	A-	1	1	1	0	1
30633	1	Final Grade	2018	79871	C320	A+	1	1	1	0	1
30633	1	Final Grade	2018	79887	D430	A-	1	1	1	0	1
30633	1	Final Grade	2018	79898	E400	A	1	1	1	0	1
30633	1	Final Grade	2018	79903	B300	A-	1	1	1	0	1
30633	1	Final Grade	2018	2018RAINI202ExpedPMHes	I202	P	1	1	1	0	1
30633	1	Final Grade	2018	2018RAINI136ExpedAMBet	I136	P	1	1	1	0	1
30639	1	Final Grade	2018	79844	E200	B	1	1	1	0	1
30639	1	Final Grade	2018	79856	B300	B+	1	1	1	0	1
30639	1	Final Grade	2018	79867	A300	B+	1	1	1	0	1
30639	1	Final Grade	2018	79892	C320	A-	1	1	1	0	1
30639	1	Final Grade	2018	79981	D200	A-	1	1	1	0	1
30639	1	Final Grade	2018	2018RAINI136ExpedPMBet	I136	P	1	1	1	0	1
30639	1	Final Grade	2018	2018RAINF502ExpedAMRom	F502	A+	1	1	1	0	1
30643	1	Final Grade	2018	79856	B300	C	1	1	1	0	1
30643	1	Final Grade	2018	79860	E200	F	1	0	1	0	1
30643	1	Final Grade	2018	79875	C320	C-	1	1	1	0	1
30643	1	Final Grade	2018	79906	A300	C+	1	1	1	0	1
30643	1	Final Grade	2018	2018RAINI305ExpedPMThi	I305	NP	1	0	1	0	1
30643	1	Final Grade	2018	2018RAINI136ExpedAMBet	I136	NP	1	0	1	0	1
30644	1	Final Grade	2018	79827	D200	B	1	1	1	0	1
30644	1	Final Grade	2018	79835	C320	B-	1	1	1	0	1
30644	1	Final Grade	2018	79899	E300	I	1	0	1	0	1
30644	1	Final Grade	2018	79903	B300	B	1	1	1	0	1
30644	1	Final Grade	2018	79906	A300	B-	1	1	1	0	1
30644	1	Final Grade	2018	2018RAINI136ExpedPMBet	I136	NP	1	0	1	0	1
30644	1	Final Grade	2018	2018RAINI307ExpedAMNel	I307	P	1	1	1	0	1
30646	1	Final Grade	2018	79825	E400	A-	1	1	1	0	1
30646	1	Final Grade	2018	79838	B300	A-	1	1	1	0	1
30646	1	Final Grade	2018	79875	C320	A	1	1	1	0	1
30646	1	Final Grade	2018	79906	A300	A-	1	1	1	0	1
30646	1	Final Grade	2018	79981	D200	A	1	1	1	0	1
30646	1	Final Grade	2018	2018RAINI165ExpedPMJoh	I267	P	1	1	1	0	1
30646	1	Final Grade	2018	2018RAINI136ExpedAMThi	I136	P	1	1	1	0	1
30647	1	Final Grade	2018	79827	D200	A-	1	1	1	0	1
30647	1	Final Grade	2018	79871	C320	A-	1	1	1	0	1
30647	1	Final Grade	2018	79884	A300	B	1	1	1	0	1
30647	1	Final Grade	2018	79898	E400	A-	1	1	1	0	1
30647	1	Final Grade	2018	79903	B300	B+	1	1	1	0	1
30647	1	Final Grade	2018	2018RAINI136ExpedPMBet	I136	P	1	1	1	0	1
30647	1	Final Grade	2018	2018RAING102ExpedAMThi	G102	A+	1	1	1	0	1
30650	1	Final Grade	2018	79820	A300	A	1	1	1	0	1
30650	1	Final Grade	2018	79838	B300	A-	1	1	1	0	1
30650	1	Final Grade	2018	79842	D200	A+	1	1	1	0	1
30650	1	Final Grade	2018	79854	E200	A-	1	1	1	0	1
30650	1	Final Grade	2018	79892	C320	A	1	1	1	0	1
30650	1	Final Grade	2018	2018RAING102ExpedAMThi	G102	A+	1	1	1	0	1
30650	1	Final Grade	2018	2018RAINI136ExpedPMThi	I136	P	1	1	1	0	1
30651	1	Final Grade	2018	79827	D200	A	1	1	1	0	1
30651	1	Final Grade	2018	79871	C320	A	1	1	1	0	1
30651	1	Final Grade	2018	79884	A300	A	1	1	1	0	1
30651	1	Final Grade	2018	79898	E400	A-	1	1	1	0	1
30651	1	Final Grade	2018	79901	B300	A-	1	1	1	0	1
30651	1	Final Grade	2018	2018RAINI136ExpedAMBet	I136	P	1	1	1	0	1
30651	1	Final Grade	2018	83065	I1103	P	1	1	1	0	1
30656	1	Final Grade	2018	79856	B300	C+	1	1	1	0	1
30656	1	Final Grade	2018	79860	E200	I	1	0	1	0	1
30656	1	Final Grade	2018	79867	A300	I	1	0	1	0	1
30656	1	Final Grade	2018	79875	C320	C-	1	1	1	0	1
30656	1	Final Grade	2018	79981	D200	I	1	0	1	0	1
30656	1	Final Grade	2018	2018RAINI165ExpedPMJoh	I267	P	1	1	1	0	1
30656	1	Final Grade	2018	2018RAINI136ExpedAMThi	I136	P	1	1	1	0	1
30658	1	Final Grade	2018	79822	E300	A	1	1	1	0	1
30658	1	Final Grade	2018	79842	D200	A	1	1	1	0	1
30658	1	Final Grade	2018	79867	A300	A	1	1	1	0	1
30658	1	Final Grade	2018	79892	C320	A	1	1	1	0	1
30658	1	Final Grade	2018	79901	B300	A-	1	1	1	0	1
30658	1	Final Grade	2018	2018RAINI136ExpedAMThi	I136	P	1	1	1	0	1
30658	1	Final Grade	2018	2018RAINI305ExpedPMThi	I305	P	1	1	1	0	1
30661	1	Final Grade	2018	79820	A300	A-	1	1	1	0	1
30661	1	Final Grade	2018	79842	D200	A-	1	1	1	0	1
30661	1	Final Grade	2018	79860	E200	B+	1	1	1	0	1
30661	1	Final Grade	2018	79871	C320	A	1	1	1	0	1
30661	1	Final Grade	2018	79901	B300	B+	1	1	1	0	1
30661	1	Final Grade	2018	2018RAINI136ExpedAMThi	I136	P	1	1	1	0	1
30661	1	Final Grade	2018	2018RAINI305ExpedPMThi	I305	P	1	1	1	0	1
30669	1	Final Grade	2018	79821	E300	B	1	1	1	0	1
30669	1	Final Grade	2018	79827	D200	B	1	1	1	0	1
30669	1	Final Grade	2018	79867	A300	A-	1	1	1	0	1
30669	1	Final Grade	2018	79871	C320	A-	1	1	1	0	1
30669	1	Final Grade	2018	79901	B300	B	1	1	1	0	1
30669	1	Final Grade	2018	2018RAINI136ExpedAMThi	I136	P	1	1	1	0	1
30669	1	Final Grade	2018	2018RAINI305ExpedPMThi	I305	P	1	1	1	0	1
30670	1	Final Grade	2018	79822	E300	A+	1	1	1	0	1
30670	1	Final Grade	2018	79841	C400	A+	1	1	1	0	1
30670	1	Final Grade	2018	79861	D200	A+	1	1	1	0	1
30670	1	Final Grade	2018	79901	B300	A	1	1	1	0	1
