corrected_grade,COURSE_NAME,COURSE_NUMBER,date_of_pull,grade_type,inc_reason,LETTER_GRADE,SIS_SECTION_ID,stu_crs_lookup,STUDENT_ID,Max. ADDL_EXPECTED_PCNT,Max. COG_SKILL_PCNT,Max. CONCEPT_PCNT,Max. NUM_PROJECTS_OVERDUE,Max. OVERALL_SCORE,Max. POWER_EXPECTED_PCNT
NO GRADE,Hip Hop and Movement S2,I1026,1/15/2019 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,7251,110030 I1026,110030,,,,0,,
NP,SI-Digital Photography & Image Editing,I1030,1/15/2019 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[X],I,7899,110030 I1030,110030,100,94,,1,94,100
NO GRADE,Exploring Computer Science,I1044,1/15/2019 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],N/A,7902,110030 I1044,110030,100,,,0,,100
A-,SI-AP Government,A400,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,7193,110031 A400,110031,100,88,,0,92,100
B,SI-AP English Literature,B400,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,7274,110031 B400,110031,50,83,,0,84,100
B,SI-AP Calculus,C400,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,7185,110031 C400,110031,0,,88,0,83,100
B,SI-AP Environmental Science,D430,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,7247,110031 D430,110031,66,84,,0,86,100
NO GRADE,Mentor,H144,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,7487,110031 H144,110031,,,,0,,
NO GRADE,Health (WA),I199,1/15/2019 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],N/A,7776,110031 I199,110031,100,,,0,,100
P,SI-Digital Photography & Image Editing,I1030,1/15/2019 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,7899,110031 I1030,110031,100,100,,0,100,100
NO GRADE,Strength and Fitness SI,I1064,1/15/2019 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],N/A,7903,110031 I1064,110031,100,,,0,,100
C,SI-AP Government,A400,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C,7210,110033 A400,110033,0,79,,0,76,100
C,SI-AP English Literature,B400,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C,7274,110033 B400,110033,0,79,,0,76,100
I,SI-AP Calculus,C400,1/15/2019 12:00:00 AM,project,PFA?[X] Proj Score?[_] Ovrdue Proj?[_],I,7199,110033 C400,110033,0,,82,0,68,50
C,SI-AP Environmental Science,D430,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C,7238,110033 D430,110033,0,77,,0,75,100
C,SI-Spanish 2,E200,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C,7257,110033 E200,110033,0,,,0,76,100
NO GRADE,Mentor,H144,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,7487,110033 H144,110033,,,,0,,
NO GRADE,Health (WA),I199,1/15/2019 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],N/A,7776,110033 I199,110033,100,,,0,,100
NO GRADE,Hip Hop and Movement S2,I1026,1/15/2019 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,7251,110033 I1026,110033,,,,0,,
P,SI- Chamber Choir,I1071,1/15/2019 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,7906,110033 I1071,110033,100,100,,0,100,100
NO GRADE,Mentor,H144,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,7522,110034 H144,110034,,,,0,,
NO GRADE,SI-College Readiness (2019),H144,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],N/A,7522,110034 H144,110034,100,,,0,,100
NO GRADE,Health (WA),I199,1/15/2019 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],N/A,7776,110034 I199,110034,100,,,0,,100
A,SI-AP Government,A400,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,7222,110035 A400,110035,100,94,,0,96,100
A-,SI-AP English Literature,B400,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,7311,110035 B400,110035,100,86,,0,90,100
A,SI-AP Calculus,C400,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,7204,110035 C400,110035,33,,100,0,94,100
B,SI-AP Environmental Science,D430,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,7202,110035 D430,110035,83,81,,0,85,100
NO GRADE,Mentor,H144,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,7524,110035 H144,110035,,,,0,,
NO GRADE,SI-College Readiness (2019),H144,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],N/A,7524,110035 H144,110035,100,,,0,,100
NO GRADE,Health (WA),I199,1/15/2019 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],N/A,7776,110035 I199,110035,100,,,0,,100
NO GRADE,Exploring Computer Science,I1044,1/15/2019 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],N/A,7898,110035 I1044,110035,100,,,0,,100
P,SI-History & Culture in Film,I1072,1/15/2019 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,7892,110035 I1072,110035,100,100,,0,100,100
A+,SI-Bridge to College,S4100,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,7649,110038 S4100,110038,100,100,96,0,98,100
A+,SI-Bridge to College,S4100,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,7649,110040 S4100,110040,100,96,100,0,99,100
I,WA History- Sierra ,S5000,1/15/2019 12:00:00 AM,project,PFA?[X] Proj Score?[_] Ovrdue Proj?[_],I,7777,110040 S5000,110040,100,,,0,,0
A+,SI-AP Government,A400,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,7210,110042 A400,110042,100,100,,0,100,100
A,SI-AP English Literature,B400,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,7274,110042 B400,110042,100,92,,0,94,100
B,SI-AP Calculus,C400,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,7241,110042 C400,110042,0,,90,0,84,100
A-,SI-AP Environmental Science,D430,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,7243,110042 D430,110042,83,88,,0,90,100
A,AP Computer Science Principles,G104,1/15/2019 12:00:00 AM,a_f_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,7255,110042 G104,110042,100,93,,0,93,100
NO GRADE,Mentor,H144,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,7487,110042 H144,110042,,,,0,,
NO GRADE,Health (WA),I199,1/15/2019 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],N/A,7776,110042 I199,110042,100,,,0,,100
I,SI-AP Government,A400,1/15/2019 12:00:00 AM,project,PFA?[X] Proj Score?[_] Ovrdue Proj?[_],I,7210,110043 A400,110043,0,96,,0,80,60
I,SI-AP English Literature,B400,1/15/2019 12:00:00 AM,project,PFA?[X] Proj Score?[_] Ovrdue Proj?[_],I,7274,110043 B400,110043,0,86,,0,76,75
B-,SI-AP Calculus,C400,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,7241,110043 C400,110043,0,,85,0,81,100
I,SI-AP Environmental Science,D430,1/15/2019 12:00:00 AM,project,PFA?[X] Proj Score?[_] Ovrdue Proj?[_],I,7243,110043 D430,110043,0,84,,0,74,71
B-,SI-AP Spanish Language,E400,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,7298,110043 E400,110043,0,,,0,81,100
I,AP Computer Science Principles,G104,1/15/2019 12:00:00 AM,a_f_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[X],I,7255,110043 G104,110043,100,87,,1,87,100
NO GRADE,Mentor,H144,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,7490,110043 H144,110043,,,,0,,
NO GRADE,SI-College Readiness (2019),H144,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],N/A,7490,110043 H144,110043,100,,,0,,100
NP,Health (WA),I199,1/15/2019 12:00:00 AM,pnp_elec,PFA?[X] Proj Score?[_] Ovrdue Proj?[_],I,7776,110043 I199,110043,100,,,0,,50
B-,SI-AP Government,A400,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,7193,110045 A400,110045,0,87,,0,82,100
A-,SI-AP English Literature,B400,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,7274,110045 B400,110045,100,88,,0,92,100
C+,SI-AP Calculus,C400,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C+,7199,110045 C400,110045,0,,82,0,78,100
B-,SI-AP Environmental Science,D430,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,7238,110045 D430,110045,0,86,,0,81,100
NO GRADE,Mentor,H144,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,7490,110045 H144,110045,,,,0,,
NO GRADE,SI-College Readiness (2019),H144,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],N/A,7490,110045 H144,110045,100,,,0,,100
NO GRADE,Health (WA),I199,1/15/2019 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],N/A,7776,110045 I199,110045,100,,,0,,100
NO GRADE,Hip Hop and Movement S2,I1026,1/15/2019 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,7251,110045 I1026,110045,,,,0,,
P,SI-Digital Photography & Image Editing,I1030,1/15/2019 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,7899,110045 I1030,110045,100,100,,0,100,100
I,SI-AP Government,A400,1/15/2019 12:00:00 AM,project,PFA?[X] Proj Score?[X] Ovrdue Proj?[_],I,7210,110046 A400,110046,0,55,,0,43,20
I,SI-AP English Literature,B400,1/15/2019 12:00:00 AM,project,PFA?[X] Proj Score?[X] Ovrdue Proj?[_],I,7274,110046 B400,110046,0,69,,0,48,0
I,SI-AP Calculus,C400,1/15/2019 12:00:00 AM,project,PFA?[X] Proj Score?[_] Ovrdue Proj?[_],I,7241,110046 C400,110046,0,,70,0,60,50
I,SI-AP Environmental Science,D430,1/15/2019 12:00:00 AM,project,PFA?[X] Proj Score?[X] Ovrdue Proj?[X],I,7238,110046 D430,110046,0,46,,1,35,14
I,AP Computer Science Principles,G104,1/15/2019 12:00:00 AM,a_f_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[X],I,7255,110046 G104,110046,100,73,,1,73,100
NO GRADE,Mentor,H144,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,7487,110046 H144,110046,,,,0,,
NO GRADE,Health (WA),I199,1/15/2019 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],N/A,7776,110046 I199,110046,100,,,0,,100
NO GRADE,Hip Hop and Movement S2,I1026,1/15/2019 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,7251,110046 I1026,110046,,,,0,,
I,SI-Bridge to College,S4100,1/15/2019 12:00:00 AM,project,PFA?[X] Proj Score?[X] Ovrdue Proj?[X],I,7652,110046 S4100,110046,100,100,51,1,65,50
B+,SI-AP Government,A400,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B+,7193,110047 A400,110047,100,83,,0,88,100
B+,SI-AP English Literature,B400,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B+,7274,110047 B400,110047,100,84,,0,89,100
A-,SI-AP Calculus,C400,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,7199,110047 C400,110047,100,,88,0,92,100
B,SI-AP Environmental Science,D430,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,7243,110047 D430,110047,100,77,,0,84,100
NO GRADE,Mentor,H144,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,7524,110047 H144,110047,,,,0,,
NO GRADE,SI-College Readiness (2019),H144,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],N/A,7524,110047 H144,110047,100,,,0,,100
NO GRADE,Health (WA),I199,1/15/2019 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],N/A,7776,110047 I199,110047,100,,,0,,100
P,SI-Basketball & Athletic Leadership,I1031,1/15/2019 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,7915,110047 I1031,110047,100,96,,0,96,100
NO GRADE,SI-Words & Stories: Creative Writing,I1046,1/15/2019 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],N/A,7901,110047 I1046,110047,100,,,0,,100
A+,SI-AP Government,A400,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,7222,110048 A400,110048,100,98,,0,99,100
B,SI-AP English Literature,B400,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,7186,110048 B400,110048,100,75,,0,83,100
A,SI-AP Calculus,C400,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,7241,110048 C400,110048,33,,100,0,94,100
A-,SI-AP Environmental Science,D430,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,7247,110048 D430,110048,100,87,,0,91,100
NO GRADE,Mentor,H144,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,7487,110048 H144,110048,,,,0,,
NO GRADE,Health (WA),I199,1/15/2019 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],N/A,7776,110048 I199,110048,100,,,0,,100
NO GRADE,SI-Marks & Layers: 2D/3D Visual Art,I1022,1/15/2019 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],N/A,7905,110048 I1022,110048,100,,,0,,100
NO GRADE,Strength and Fitness SI,I1064,1/15/2019 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],N/A,7895,110048 I1064,110048,100,,,0,,100
P,SI-History & Culture in Film,I1072,1/15/2019 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,7892,110048 I1072,110048,100,100,,0,100,100
A+,SI-AP Government,A400,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,7285,110049 A400,110049,100,100,,0,100,100
A-,SI-AP English Literature,B400,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,7186,110049 B400,110049,100,86,,0,90,100
A,SI-AP Calculus,C400,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,7241,110049 C400,110049,33,,100,0,94,100
A,SI-AP Environmental Science,D430,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,7247,110049 D430,110049,100,93,,0,95,100
A+,AP Computer Science Principles,G104,1/15/2019 12:00:00 AM,a_f_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,7255,110049 G104,110049,100,100,,0,100,100
NO GRADE,Mentor,H144,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,7474,110049 H144,110049,,,,0,,
NO GRADE,Health (WA),I199,1/15/2019 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],N/A,7776,110049 I199,110049,100,,,0,,100
I,SI-AP Government,A400,1/15/2019 12:00:00 AM,project,PFA?[X] Proj Score?[_] Ovrdue Proj?[X],I,7193,110050 A400,110050,0,,,2,,40
I,SI-AP English Literature,B400,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[X],I,7186,110050 B400,110050,50,,,2,,100
I,SI-AP Calculus,C400,1/15/2019 12:00:00 AM,project,PFA?[X] Proj Score?[_] Ovrdue Proj?[X],I,7204,110050 C400,110050,0,,85,1,63,16
I,SI-AP Environmental Science,D430,1/15/2019 12:00:00 AM,project,PFA?[X] Proj Score?[_] Ovrdue Proj?[X],I,7238,110050 D430,110050,0,78,,1,61,28
I,SI-Spanish 2,E200,1/15/2019 12:00:00 AM,project,PFA?[X] Proj Score?[_] Ovrdue Proj?[X],I,7271,110050 E200,110050,0,,,1,59,0
NO GRADE,Mentor,H144,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,7490,110050 H144,110050,,,,0,,
NO GRADE,SI-College Readiness (2019),H144,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],N/A,7490,110050 H144,110050,100,,,0,,100
NP,Health (WA),I199,1/15/2019 12:00:00 AM,pnp_elec,PFA?[X] Proj Score?[_] Ovrdue Proj?[_],I,7776,110050 I199,110050,100,,,0,,0
NO GRADE,SI-Words & Stories: Creative Writing,I1046,1/15/2019 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],N/A,7900,110050 I1046,110050,100,,,0,,100
NO GRADE,SI-Yoga (E),I1047,1/15/2019 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,7907,110050 I1047,110050,,,,0,,
I,WA History- Sierra ,S5000,1/15/2019 12:00:00 AM,project,PFA?[X] Proj Score?[_] Ovrdue Proj?[_],I,7777,110050 S5000,110050,100,,,0,,0
A+,SI-AP Government,A400,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,7222,110051 A400,110051,100,100,,0,100,100
A-,SI-AP English Literature,B400,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,7311,110051 B400,110051,100,88,,0,92,100
C,SI-AP Calculus,C400,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C,7204,110051 C400,110051,0,,78,0,76,100
A-,SI-AP Environmental Science,D430,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,7243,110051 D430,110051,100,87,,0,91,100
A-,SI-Spanish 3,E300,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,7302,110051 E300,110051,100,,,0,91,100
NO GRADE,Mentor,H144,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,7524,110051 H144,110051,,,,0,,
NO GRADE,SI-College Readiness (2019),H144,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],N/A,7524,110051 H144,110051,100,,,0,,100
NO GRADE,Health (WA),I199,1/15/2019 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],N/A,7776,110051 I199,110051,100,,,0,,100
P,SI-Digital Photography & Image Editing,I1030,1/15/2019 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,7899,110051 I1030,110051,100,100,,0,100,100
NO GRADE,Strength and Fitness SI,I1064,1/15/2019 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],N/A,7895,110051 I1064,110051,100,,,0,,100
A,SI-AP Government,A400,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,7193,110052 A400,110052,100,90,,0,93,100
A,SI-AP English Literature,B400,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,7187,110052 B400,110052,100,90,,0,93,100
C,SI-AP Calculus,C400,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C,7204,110052 C400,110052,0,,75,0,74,100
A-,SI-AP Environmental Science,D430,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,7247,110052 D430,110052,100,87,,0,91,100
NO GRADE,Mentor,H144,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,7522,110052 H144,110052,,,,0,,
NO GRADE,SI-College Readiness (2019),H144,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],N/A,7522,110052 H144,110052,100,,,0,,100
NO GRADE,Health (WA),I199,1/15/2019 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],N/A,7776,110052 I199,110052,100,,,0,,100
NO GRADE,Strength and Fitness SI,I1064,1/15/2019 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],N/A,7895,110052 I1064,110052,100,,,0,,100
P,SI-History & Culture in Film,I1072,1/15/2019 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,7892,110052 I1072,110052,100,100,,0,100,100
B,SI-AP Government,A400,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,7222,110053 A400,110053,0,89,,0,83,100
B-,SI-AP English Literature,B400,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,7274,110053 B400,110053,50,80,,0,82,100
I,SI-AP Calculus,C400,1/15/2019 12:00:00 AM,project,PFA?[X] Proj Score?[_] Ovrdue Proj?[_],I,7185,110053 C400,110053,0,,73,0,58,33
C,SI-AP Environmental Science,D430,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C,7243,110053 D430,110053,0,75,,0,74,100
NO GRADE,Mentor,H144,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,7487,110053 H144,110053,,,,0,,
NO GRADE,Health (WA),I199,1/15/2019 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],N/A,7776,110053 I199,110053,100,,,0,,100
P,Hip Hop and Movement,I1026,1/15/2019 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,7914,110053 I1026,110053,100,100,,0,100,100
NO GRADE,Hip Hop and Movement S2,I1026,1/15/2019 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,7280,110053 I1026,110053,,,,0,,
A,SI-Bridge to College,S4100,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,7652,110053 S4100,110053,100,100,90,0,96,100
A+,SI-AP Government,A400,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,7285,110054 A400,110054,100,100,,0,100,100
A,SI-AP English Literature,B400,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,7186,110054 B400,110054,100,93,,0,95,100
A,SI-AP Calculus,C400,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,7241,110054 C400,110054,66,,95,0,94,100
A+,SI-AP Environmental Science,D430,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,7247,110054 D430,110054,100,97,,0,98,100
A-,SI-AP Spanish Language,E400,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,7298,110054 E400,110054,100,,,0,91,100
A,AP Computer Science Principles,G104,1/15/2019 12:00:00 AM,a_f_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,7255,110054 G104,110054,100,93,,0,93,100
NO GRADE,Mentor,H144,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,7522,110054 H144,110054,,,,0,,
NO GRADE,SI-College Readiness (2019),H144,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],N/A,7522,110054 H144,110054,100,,,0,,100
NO GRADE,Health (WA),I199,1/15/2019 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],N/A,7776,110054 I199,110054,100,,,0,,100
NO GRADE,Mentor,H144,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,7522,110057 H144,110057,,,,0,,
NO GRADE,SI-College Readiness (2019),H144,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],N/A,7522,110057 H144,110057,100,,,0,,100
A+,SI-AP Government,A400,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,7210,110060 A400,110060,100,95,,0,97,100
A-,SI-AP English Literature,B400,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,7187,110060 B400,110060,100,87,,0,91,100
B,SI-AP Calculus,C400,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,7185,110060 C400,110060,0,,88,0,83,100
A-,SI-AP Environmental Science,D430,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,7202,110060 D430,110060,33,94,,0,90,100
NO GRADE,Mentor,H144,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,7524,110060 H144,110060,,,,0,,
NO GRADE,SI-College Readiness (2019),H144,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],N/A,7524,110060 H144,110060,100,,,0,,100
NO GRADE,Health (WA),I199,1/15/2019 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],N/A,7776,110060 I199,110060,100,,,0,,100
NO GRADE,SI- Student Ambassadors,I1038,1/15/2019 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],N/A,7897,110060 I1038,110060,100,,,0,,100
